id,user_id,age_year,gender_type,album_id,album_name,created_date,content,is_quality,comment_liked_cnt
42328231,147485472,80,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/9/18,很难想象男主跟八戒居然是同一个人。。。听声音完全听不出来，难道黑猴后期魔改的？,Y,2
42165462,518082509,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/25,"世界设定独特，升级体系独特，货币经济金融完美，克苏鲁体系完善，战力不崩，神作现象级神作！全网三观最正的主角！克莱恩·莫蕾蒂！愚者！
不属于这个时代的愚者！
灰雾之上的神秘主宰！
执掌好运的黄黑之王！
赞美愚者！",Y,2
42110608,328028053,95,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/18,情节步步紧凑，故事发展合理正常，第一季开始很平淡，我第一次看诡秘之主的小说就是被开头的西幻平常生活给劝退了，后来喜欢的书看完了没书可看了就想再翻翻诡秘到底讲的什么故事，然后就停不下来了。当然，萝卜白菜，各有所爱。有的人不喜欢西幻题材的作品，记不住外国名字，但是喜欢的人就像卷毛狒狒一样愿意爬在这颗树🌲上。让我们一起大声说出：赞美愚者！！！,Y,2
43818745,457965088,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/22,挺好的，没女主，人物很有魅力，很喜欢。对于部分不喜欢多女主，到处开后宫的且能沉下心听书的友友们来说，算是心目中的喜马拉雅平台TOP1了。,Y,2
43070571,111835995,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/1/10,听第二遍了，喜马拉雅到底有没有第二部好听的小说制作啊，求推荐！这部写的好播的好我说在喜马拉雅排第一没人反对吧哈哈哈,Y,2
42000714,502932737,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/4,书是好书，配音也好，就是听不下去，总结了下原因，完全记不住名字，这书需要仔细听，听了快300章，只记住了主角名字，怪自己，但是真不错的好书,Y,2
39992574,343795251,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/12/9,"我表达能力有限，但是我给满分！
播音成员多而且有特色。我没有听到多重复cv这需要一个很大的成本了。
cv配的也很富有感情，听的时候非常入戏。
这书的质量也是非常在线，堪称神作。
文笔细腻、剧情丝滑、伏笔的引用也非常到位。
非常值得收听，我极力推荐。
加入我们塔罗会。
一起赞美愚者！！",Y,2
41396636,447000626,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/18,超级无敌好听，万维钢老师推荐过，就来听了，果然很精彩。主播好多都认识，乌贼的作品之前也听过一些，值得听,Y,2
40186200,122093191,70,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/12/30,最上层，最经典，最喜爱，主播好，故事好。节奏也是我最爱，,Y,2
41273016,412743344,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/3,好听，人物声音分明，不跟其他小说一样，旁白的声音还是主角的声音，让我听的难受,Y,2
42800751,152582273,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/2,《诡秘之主》是一本玄幻有点点克苏鲁的书，非常值得读非常期待续集，要是我的话一定会选占卜家或者学者在黑夜女神的小队下，主播们演绎的非常好整体是超级推荐的书。,Y,2
40967521,80416792,60,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/3/28,一口气听完了！小说剧情节奏和主配角人设都不错，行文冷静而克制，整体流畅，让人很舒服～cv团队也很好，声线较为贴合，感情不出戏，整个作品完成度很高，值得二刷！一点不足是旁白有时候会自由发挥一些常见字的读音，频频念错还是有点影响观感😅,Y,2
41837929,409601368,90,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/7/14,诡秘是一本西方史诗级巨作，人物形象栩栩如生，剧情跌宕起伏，为不可多得的佳作。配音阵容豪华，播音也十分出彩。虽有几处小瑕疵，但瑕不掩瑜！强力推荐！,Y,2
43818745,457965088,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/22,挺好的，没女主，人物很有魅力，很喜欢。对于部分不喜欢多女主，到处开后宫的且能沉下心听书的友友们来说，算是心目中的喜马拉雅平台TOP1了。诡秘让我听不太进去其他书了，唉。,Y,2
42885898,36567403,90,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/12/14,前面部分会让人有点听不懂，但只要坚持下去，这本书真的是好书！就是作者文笔很一般，重复词汇很多，但脑洞大开眼界哈哈哈  整本书的cv都很喜欢！表白正义奥黛丽和小克的cv！棒棒哒！,Y,2
43436420,127600417,60,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/3/8,感谢喜马拉雅和阅文集团，出品诡秘之主这样高品质的有声小说，感谢8082Audio的精良制作和演绎，感谢爱潜水的乌贼，感谢我与你们的不期而遇，感谢冥冥之中的注定感谢感谢…,Y,2
43196107,162851329,70,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/1/30,慢热型，前期不太被吸引，人物名字都不容易记，甚至听不下去。过了前期，后面越来越吸引人，而且越来越好，剧情紧凑不拖沓，极力推荐👍,Y,2
41990648,409486133,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/2,非常优秀的作品，剧情合理，伏笔非常优秀，每个伏笔都让人眼前一亮，而且人物形象非常饱满，制作方的制作水平也是超级高，这是不可多得神作,Y,2
42055858,224232245,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/11,这部只有一个缺点，必须得认真听，不能分神，否则后面的半个小时你都不知道发生了什么😂,Y,2
42362341,61441555,90,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/9/23,剧情和声音都是顶级，这部不管是剧情还是文笔都是顶级,Y,2
42984539,126708816,0,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/12/29,小说一环扣一环，伏比埋得超多(我也只在长命百岁里看过这么精巧的伏比)，小说有非常严密的世界观，作者大大超牛，脑洞太大(就是第一听别看评论区，我反正挺后悔看的)，人物塑造很生动立体(稿笑人物也有)，特别是小克，怎么表达呢，就是能使人共情。我很喜欢的一点就是，煽情一点也不尬(眼泪是大把大把掉，一边心酸一边笑)，有些小说一燃或高潮就容易尬。唯一有一点就是慢热，我是听4、5百集才爱上的。配音团队，你看看就知道有多强了。总结下来就四字“不听后悔″🧐,Y,2
42376049,458428164,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/9/25,这部诡秘之主确实好，不过得有耐心你才能坚持到后面，大概到故事中间部分，你就算真的听进去了，我可以负责任的说，到了结尾处，你仍会后悔，故事怎么就这么结局了，除了不舍，还是不舍，不舍的原因，是担心找不到这样的小说了，这么的好，真想克莱恩这样优秀、正直的人存在于世，真好啊，小说好，波音好。,Y,2
42467783,310884330,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/10/11,神作配神演播，适配度拉满，有声剧天花板，不接受反驳，有意见就是你对,Y,2
41992050,479470811,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/8/3,刚开始听着比较难以理解，人物名字和非凡途径一开始比较难以接受，但最后挺后面听得，其实还非常好听的,Y,2
42084781,223542736,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/8/15,工作室配音和音效做的都非常不错，真心希望能播第二部宿命之环。,Y,2
42028795,299469614,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/8,22年那会在懒人听书那听得一个版本，前期还行，后期居然换人旁白所有角色都一个人演播，现在来听这个版本弥补遗憾了,Y,2
45283492,69805688,90,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/11/7,历时好久才听完，虽然经常记不住人名，有时也不理解战斗的过程，但是不妨碍听完有种怅然若失的感觉，克莱恩要沉睡的时候，不仅塔罗会的成员们伤感，连也觉得不舍，不知道还能不能再听到类似原作与有声剧的制作都如此完美的巨制了！,Y,2
43988213,271153807,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/5/6,逻辑确实严谨，最后有大量剧情特别感动，像阿兹克苏醒看到满地的信，奥黛丽分出人格远离亲人等等等等，每个人的角色刻画都绝对立体生动，我看过的小说可以排在前三甚至就是最好，无可质疑。主播团队都极致专业，从这部作品听感来看，我觉得超过紫荆，类同声之优,Y,2
42798762,85581997,90,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/2,听过小说里最好听的，没有之一，作为一个十几年的老书虫，听书也7000小时了，第一次为一本书做评论，打心里觉得太好了,Y,2
44411619,197918589,95,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/28,最后的后代和触手互动，虽然可以间接说明克莱恩成为了诡秘之主，但是触手你认真的,Y,2
44481160,134160827,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/7/8,一直都很喜欢这种有奇幻色彩的小说，刚开始听就被深深吸引了，神之途径对应塔罗牌的设定，书中一直的淡淡的忧伤氛围，隐秘又合理的伏笔，让我总想重温。有声剧听得很舒服，就是有的角色声音不是很清晰，总体还是很好的,Y,2
43674516,412866859,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/4,诡秘之主，这本小说可是让我大开眼界了，不，是大开耳界，西幻作品本来都是我比较讨厌的类型，【但是这本书可谓是写出了不同的风采】,Y,2
44830429,175426595,0,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/29,演播没得说，每个角色声音配的都很好，特喜欢奥黛丽和小克配音，原著也非常非常棒，挺根和杀因斯赞格威尔那里我都掉泪了,Y,2
44341050,545582954,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/18,虽然连第二部也完结了，但对第一部还总是意犹未尽的感觉，想多听几遍,Y,2
42358339,17249621,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/9/22,赞美愚者！一定要听。超赞！听了很多不部小说，这部强推，口碑上榜的名副其实，主播演播的真的很好，很精彩。预测不到的剧情走向，每一个走向都很精彩。这部小说真的很好看，前期因为名字记不住听几次都弃了，但是剧情太吸引人，耐着心强记住名字再去听，就停不下来了。赞美愚者！,Y,1
44670474,166658613,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/4,"⊙∀⊙！二刷 ◔.̮◔✧
虽然没有看过原著，感觉还是可以把握神作精髓，感谢8082Audio二次创作，赞美各位“愚者”",Y,1
43176503,65029849,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/1/25,诡秘之主小说看了一遍，听书听了两遍！期待喜马拉雅出诡秘之主第二部“宿命之环”！,Y,1
44543318,449263202,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/7/18,剧情让人有代入感，情感演绎也好，早就听完了，忘记评论了，但真的好道让我想推荐给我身边的每一个人,Y,1
41254837,257045743,90,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/1,目前听过最好的有声小说 不管是配音还是小说本身的剧情,Y,1
43363649,382832784,95,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/2/26,"真不错，真不错啊！这几年来看过小说中一等一优秀的作品！主播团队也十分厉害，该部有声小说绝对可以称为做工精良，有艺术水准的作品！
小说整体设定，世界观，剧情逻辑还有细节都没有可挑剔的。尤其是剧情很紧凑，比那些喜欢中途注水的网文要强太多了。角色配音情感真挚，背景音乐贴合剧情发展，紧张刺激的情节在氛围烘托下扣人心弦……总体而言，该部剧听起来着实是种艺术的享受，强烈推荐！也希望喜马拉雅能多上架此等高质量的作品。",Y,1
44753756,235112545,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/18,小说听完了，有一种深深的不舍，这是一本极为优秀的作品，愚者在人性和神性中选择了人性，在他看来总有些事情高于其它，这本书有开心有悲伤，书中的每一个角色都塑造的有血有肉，见证了每一个角色的成长成熟。续作《宿命之环》听说写崩了，所以一直不敢看，那就让诡秘之主的结尾成为这本书真正的结局吧！,Y,1
42868472,419970146,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/12,刚开始听的时候，听不进去，而且没有看过原著的人，听不太懂，设定比较复杂，但是我坚持听完了才评论，越听越上头，最开始觉得听不下去的平淡的剧情，听完结局才发现，那是克莱恩最美好的记忆，强推，我会二刷三刷的,Y,1
41999408,330238040,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/4,小说情节跌宕起伏脑洞巨大，再加上主播们优质的演绎，整体绝对可以用“完美”来评价了！特别棒的作品！赞赞赞！！！,Y,1
43759695,63033085,70,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/14,主播和故事剧情好是好，我真是很难记住故事角色名字，更难记住等级和等级技能，,Y,1
45136258,118620361,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/10/16,先看了第一卷小说，写的很好但没坚持下去，后来看了动漫，动漫更新完后接着停了有声小说，非常推荐！！！,Y,1
44501582,121016866,90,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/7/11,我也是今年才听的，现在 25 集了虽然不知道后面怎么样，但感觉还不错(≧▽≦)/♫,Y,1
43220303,166115563,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/2/5,对于诡秘之主，8082是真的好，比阅文好多了，希望8082也能播宿命之环🧐🧐🧐,Y,1
41188678,287216929,80,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/4/23,极品。虽然很多刀但是很治愈（真的不是致郁）；虽然很多意犹未尽但是也有很多心满意足。cv整体在线，读错的字很少，台词划分错误也很少。每个人的声音特色情感定位都很棒。过两天再刷一遍。,Y,1
43142675,532355197,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/1/20,听了一个星期的某茄小说，终究是听不下去了，找到一本好听的书太难了。还是回来听听。,Y,1
42779505,104078112,90,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/11/29,没看过这部小说，但一开始听就入迷了，无敌好的小说，无敌棒的8082，感谢各位大大们把这么好的小说演绎出来,Y,1
45014591,285780402,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/9/24,演播团队很棒，几乎没有错误，有一点不足的是本书对话比较多，一直道道道很影响对话连贯性（去掉一些更好）。书场景比较小，整体还行，但合理性经不起推敲，没有那么惊艳,Y,1
44563270,298967946,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/7/20,"一本不错的故事，一次不错的旅途
最温柔的克莱恩，每个角色都很生动，享受了好多好听的声音，
这本书的伏笔和叙事非常的精彩，尤其是乌贼的伏笔处处都是，很厉害，
演播们都很认真，报幕确实是很秀，有好多角色的播报，尤其是到了故事后期CV也很认真，这点在喜玛确实是值得赞赏的，这部专辑确实是喜玛最好的作品之一，比它之后的好多作品都认真，好多CV的声音都很有个性或者很让人愉快，让人感受到了有声书的魅力
最后，赞美愚者！！！！！",Y,1
44705586,125807673,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/10,播讲很有特色，小说无多余废话，不能错过任何一段否则就听不懂了，从小克到第4阶段神性胜过人性，感觉缺点代入感。小说更接近正常人反应，设定很宏达，虽平淡但精彩…,Y,1
44779005,231872007,90,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/22,这真是一部非常精彩的 小说，以前都不怎么喜欢看这类型的书，可这《诡秘之主》让人看的欲罢不能不想错过一个字，还有主角克莱恩让人佩服又令人心疼，主播演绎的也很精彩，比看书时更能让人声临其境。,Y,1
44713089,258817381,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/11,小说情节引人入胜，有笑点有泪点，元素非常丰富，主播们演绎非常好，听的停不下来。赞赞赞！,Y,1
42951445,336094709,95,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/24,"目前为止听到最好的一本小说，剧情精彩，团队也是一级棒，完美的演绎了这本小说
赞美愚者 赞美8082",Y,1
43274442,519457309,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/2/15,好看！！！有类似的文推荐吗，每个人物塑造得都很鲜活饱满，大家好像真的存在异世界一样,Y,1
44982042,255927295,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/9/18,听到最后，我觉得我还是最喜欢小丑篇，那个时候小克有家人有同伴，不需要一个人去背负， 可是就像克莱恩自己说的，命运总是推着人不得不往前走，让他去面对未来的变化。 晚安，克莱恩！晚安 周明瑞！,Y,1
42832567,519717861,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/12/7,配音老师真的太棒了，这部专辑完全值得五十亿播放，完美的诡秘之主有声书,Y,1
44843319,454108055,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/31,刷了几遍了，非常好听。心里认为8082是播得最好的团队。这本书的男主无感情线，是前期慢热但超级好看的小说。8082其他的作品也很好,Y,1
42749120,500029028,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/11/25,每个角色塑造的都很个性，最喜欢四个头颅的信使小姐姐了，强大、美丽、关键是每个头的性格还不一样^ ♡ ^,Y,1
41874527,412540651,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/7/19,作者的笔触绝对的封神不但有古典韵味，又不缺现代文学的流畅和幽默。对主角的刻画更是全书的神来之笔，克莱恩的成长之路具有相当强的条理性，从平凡到非凡。作者对主角的价值观的塑造相当的正，有对朋友的忠诚与关爱，也有对敌人的冷酷无情，更像是有一个锚让他在时代的浪潮中坚定自我。我认为这本书并不是纯西方的奇幻小说，更像是一本融合了中西方文化精华的神作,Y,1
41301177,113186317,90,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/6,真的很不错，第一次听完一部这么长的小说，制作团队太棒了,Y,1
41885216,135131212,70,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/7/20,神作就不提了，配音演绎者把这本书给说活了，超喜欢，巅峰之作！,Y,1
41416299,478330040,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/20,人物个性，内心戏，节奏把控都非常优秀，除了打斗时候各方势力混杂比较乱，需要搭配熊猫人图进行食用之外，最最最值得让我称赞的是8082团队的配音，我甚至觉得之后再也听不到制作这么优秀的有声小说了,Y,1
43029973,164472144,80,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/1/5,旁白的声音超级好！主角团和配角团的配音也超级超级好！背景音乐等细节都很用心！真的非常喜欢！,Y,1
44341454,516658416,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/19,每个角色配音听着完全有感觉 小说内容超一流,Y,1
44616171,44365018,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/7/27,超级好听，太喜欢了，有时候晚上听的有点怕，但还是忍不住要听，剧情精彩，大赞,Y,1
41922327,327841345,0,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/7/25,精彩，网文里程碑之一，故事与情节的巅峰之一，名副其实。,Y,1
44802680,303198337,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/25,个人听书很少点评，《诡秘之主》是个例外，到后期连加速都不舍得开，主播让我看到一个诡异而庞杂的世界。整部书所有人物都让我觉得有血有肉，没有路人甲和经验A。真的太精彩了！赞美愚者！！,Y,1
44621131,329633989,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/7/28,我突然发现一个问题，有没有觉得在书中的非凡特性，守恒定律跟物理中的能量守恒定律有点相似，跟能量相同的是非凡特性，不会凭空消失，也不会凭空产生，而是从一个物体上转移到另一个物体上，pe能量中还有总量保持不变，转化和转移前的总能量等于转化和转移后的总能量，就跟非凡能力，非凡能力不变定律一样，高序列的变多了，低序列的就会变少，突然发现作者创造的这个世界框架，非常完整，具有跟现实相似的逻辑性和科学性,Y,1
44064645,472362811,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/5/16,质量很高，前期略显生活平淡，但是越往后听就会越怀念前期的生活,Y,1
42219004,115454425,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/9/1,故事情节紧凑，精彩，非常棒的一部作品！只是结局不美，背景描写灰色压抑感强，不太喜欢这种氛围。,Y,1
42806449,80402726,70,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/3,太棒了，题材新颖，脑洞大开，太常吸引人了，主播们都非常棒，强烈推荐，非常喜欢，太棒了。,Y,1
44126104,226284303,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/5/24,"《宿命之环》什么时候拿下？
起点都完结很久了阅文还不放手
真希望8082原班原马在喜马拉雅把《宿命之环》给播了😭",Y,1
44952053,404437503,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/9/13,重生能快速当上公务员，真的幸运值超高的，要资源有资源，要待遇有待遇，还有好队友，还能外出赚外快。简直开局就是克生巅峰了，以后还能接触隐秘的事件，随着升职就能知道更多。虽然听到了105集都不知道在说什么，但是也还是有点兴趣的，作者写的很宏大，也很细致，慢悠悠的给读者打开了一个感觉很真实的世界。就是前期听不懂也没关系，放过自己吧。,Y,1
44155028,228512891,10,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/5/27,配的好，书也好，个人认为是为数不多的超神作品,Y,1
43839227,521553879,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/24,听了快十遍了，剧情已经很熟悉，只是有的时候空闲为了填满耳朵，或者催眠,Y,1
41922327,327841345,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/7/25,精彩，网文里程碑之一，故事与情节的巅峰之一，名副其实。,Y,1
42086603,120721813,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/8/15,小说看了好多遍了，这个听了三百多章了，确实挺不错的,Y,1
41319645,146976017,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/8,强推！剧情代入感强，人物刻画细腻，8082的播报更是天花板级别！,Y,1
41285858,453169856,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/5,超级喜欢，主角克莱恩在异世界，因为意外举成了一个属于自己的教会“塔罗会”后来得知有其他穿越者跟自己一样来到这个世界，他开始让“塔罗会”的成员们搜集罗塞尔日记。他在异世界中得知了这个世界还有非常诡异的存在，他加入了他所在城市的小队，后来一步步变强和天使之王阿蒙争抢“源堡”的力量，最后，他成了愚者有了自己坐下的六大天使，但是后来因为浮生玄黄天尊的力量而沉睡了。（此内容不全部概括诡秘之主内容）,Y,1
43437283,243744983,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/3/8,三刷，赞美愚者！赞美我煮！声音完美，要是宿命之环也是这个团队的就好了，729 声工场听不习惯，可惜没拿到版权╮(¯▽¯)╭,Y,1
43281663,477299790,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/2/16,关于我听的第一本就是配音这么好的小说，导致我后面听的书根本听不下去,Y,1
43263827,241379136,10,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/2/13,旁白做作，太紧。男配合格，女配相当出色。音乐音效很加分，好👍！,Y,1
44791257,196147983,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/23,建议先看国漫的《诡秘之主》或者是解析，因为是有点点烧脑。不过我喜欢。,Y,1
44773309,18339944,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/21,很好看世界构架完整，故事情节进阶明确，人物丰满。唯一的缺点就是用的西方世界为底色人名老是搞不清,Y,1
44133118,122500419,70,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/5/25,书荒，我把这本小说听了第二遍，书里塑造的几个人物形象都很有个性有血有肉，尤其是克莱恩既绅士又疯狂，内心戏又非常幽默！唯一奇怪的地方是男主为什么不近女色！,Y,1
44229629,234857969,80,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/6/4,太喜欢了，故事完美，配音优秀，搭配成了最棒的有声小说，没有狗血没有拖沓，尊重听众，强烈推荐！！！,Y,1
43326587,470308518,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/2/22,谢谢8082为我们带来了如此高质量的有声书，也谢谢乌贼写出了这么精彩的书,Y,1
44739746,82893539,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/8/16,"精品之作，配音团队非常优秀，对人物性格把握的很好。特别喜欢阿罗德斯的配音。原小说很优秀，逻辑性严密，故事性强，人物刻画立体饱满。
https://xima.tv/1_ctrt8j?_sonic=0",Y,1
40772849,475322219,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/3/6,这是一部值得反复推敲反复听的作品  从文到配音制作都一级水准,Y,1
